,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.1.2,465,6,12.736863067904892,,,,*,*,*
A.D.5.3,354,6,10.627381909101715,8.793257029855859,18.413485940288282,1.7594477827218142,*,*,
A.D.5.1,539,6,10.387546473644399,8.606662156290588,18.786675687418825,1.4549914146182013,*,*,
A.D.3.12,401,6,10.012035610635728,8.217468210065798,19.565063579868404,0.9851119396030621,*,*,
A.D.3.3,1219,6,8.800747239282764,7.035791586394825,21.92841682721035,0.3027039541821428,*,*,
A.D.3.8,102,6,7.675491209543907,5.811394742703881,24.37721051459224,0.08892161745938634,*,*,
A.D.5.2,543,7,7.486518940774204,3.503917714419128,28.992164571161744,0.008870713909928258,*,*,
A.D.2.2,545,12,1.3803403516499202,-3.2832681057923323,42.56653621158466,9.979276153307663e-06,,,
A.D.2,2386,13,0.0,-90.0,216.0,2.1840020548420498e-43,,,
A.D.1.9,133,13,0.0,-19.243950884129283,74.48790176825857,1.1688508842010427e-12,,,
