,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEK.2,67,8,23.08023018222202,,,,*,*,*
XEK.1.2,33,8,23.08023018222202,23.08023018222202,-26.16046036444404,1.0,*,*,
XEK.7,12,8,23.08023018222202,23.08023018222202,-26.16046036444404,1.0,*,*,
XEK.1,88,8,23.0688014863984,23.0688014863984,-26.1376029727968,0.9900498337491682,*,*,
XEK.6,23,8,23.035778419651187,23.035778419651187,-26.071556839302374,0.9559974818331,*,*,
XEK.1.1,11,8,14.90022176251016,14.90022176251016,-9.80044352502032,0.000280201940128712,*,*,
XEK.5,28,8,14.87588657451527,14.87588657451527,-9.75177314903054,0.00027328372957710216,*,*,
JN.3,321,8,13.601149716946816,13.601149716946816,-7.202299433893632,7.636393715488688e-05,*,*,
MC.10.1.3,10,7,12.978319806202817,2.9783198062028173,14.043360387594365,1.865008921902767e-09,,*,
LF.9,48,7,12.18715817530891,2.1871581753089107,15.625683649382179,8.422030320945055e-10,,*,
