,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.1.4,29,47,0.6994260229711631,,,,*,*,*
B.1.21,75,47,0.6540206400815807,0.6540206400815806,16.69195871983684,0.9559974818331,*,*,
B.1,452,47,0.6062638063640744,0.6062638063640744,16.78747238727185,0.9093729344682324,*,*,
B.1.14,40,47,0.38428149124802186,0.38428149124802186,17.231437017503957,0.7297888742690571,*,*,
B.1.19,13,47,0.3177917499791894,0.31779174997918935,17.36441650004162,0.6838614092123565,*,*,
C.1.NmC1,0,48,0.3148573742760976,-6.907845346127518,31.815690692255036,0.0004954718584774098,*,*,
B.1.3.NmC1,0,48,0.3148573742760976,-2.167464489045023,22.334928978090048,0.05698313113203413,*,*,
C.1.NmC2,0,48,0.3148573742760976,-2.167464489045023,22.334928978090048,0.05698313113203413,*,*,
B.1.11.NmC1,0,48,0.3148573742760974,-4.283193705088418,26.566387410176837,0.006839778027459939,*,*,
B.1.NmC1,0,48,0.3148573742760974,-9.685142625723902,37.370285251447804,3.089241109052647e-05,*,*,
