,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
GA.4.1,97,140,9.36192560293614,,,,*,*,*
B.1.1.528,51,140,9.361925602936026,9.361925602936065,-14.72385120587213,1.0,*,*,
B.1.1.322,31,140,9.361925602936026,9.361925602936065,-14.72385120587213,1.0,*,*,
C.37.1,77,140,9.268468991780992,9.268468991781063,-14.536937983562126,0.9139311852712275,*,*,
MC.1.4.1,41,140,9.156617294815902,9.156617294815899,-14.313234589631797,0.8146473164114145,*,*,
B.1.1.408,15,140,9.075723915654635,9.075723915654718,-14.151447831309437,0.7520142543193825,*,*,
XBB.3.1,13,140,8.390909971372707,8.390909971372665,-12.78181994274533,0.37908303810339855,*,*,
XBB.1.43.1,22,140,7.9756312418161315,7.975631241816176,-11.951262483632352,0.25032379979169594,*,*,
FY.8.1,29,140,7.232504128951291,7.232504128951209,-10.465008257902419,0.11943296826671962,*,*,
FY.4.1,61,140,7.229222750036229,7.229222750036289,-10.458445500072578,0.11883729385240965,*,*,
