,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
KP.3.1,1957,123,38.01481636495734,,,,*,*,*
KP.3.1.1,12013,121,35.49028901093451,35.21733450680745,-4.434669013614894,13797527.949682068,*,,
LB.1,1128,120,35.34504694820387,35.34504694820386,-4.690093896407717,15713016.448812755,*,,
MC.6,366,123,32.529829006249685,13.29217662379552,39.41564675240896,0.004148535079283244,*,*,
JN.1.7.5,427,121,31.495733124679344,14.388790928715654,37.22241814256869,0.012462888134332661,*,,
MC.2,396,123,31.38389873747738,12.146246355023218,41.70750728995357,0.0013201630860205013,*,*,
JN.1.4,8971,123,28.35181825074443,27.105649884913838,11.788700230172324,4146.417552264591,*,*,
KP.2,1589,123,27.806551168516382,8.568898786062217,48.862202427875566,3.698493094627499e-05,*,*,
KP.2.3,4440,123,27.553369973142203,11.997639702366897,42.00472059526621,0.0011419704999496075,*,*,
JN.1,17255,123,24.788840265336624,24.026217322144646,17.947565355710708,190.56626845863,*,*,
