,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.2.1,366,12,313.0591961644522,,,,*,*,*
A.D.3.1,46,535,9.545506368626432,-1217.5609241803206,4797.121848360641,0.0,,,
A.D.3.3,1219,535,9.13638729870933,-252.6992184794129,2867.3984369588256,1.965866031121715e-246,,,
A.D.5.1,539,535,8.952760682149709,-314.21039972931436,2990.4207994586286,3.802772429312242e-273,,,
A.D.1.10,52,535,8.8486151864061,-1578.8235169330221,5519.647033866044,0.0,,,
A.D.1.9,133,535,7.840050124014341,-1625.448236244917,5612.896472489834,0.0,,,
A.D.3.12,401,535,7.046511500022903,-155.25596931629295,2672.511938632586,4.10562904864365e-204,,,
A.D.1.5,246,535,6.88071259493494,-1179.39827426371,4720.79654852742,0.0,,,
A.D.3.2,47,535,6.837560685017985,-1604.7004666122007,5571.400933224401,0.0,,,
A.D.5.3,354,535,6.73338255656881,-281.5982458478778,2925.196491695756,5.526413686078877e-259,,,
