,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.2,921,15,265.1624740287672,,,,*,*,*
XEC.36,30,4,259.76998985988365,245.8161974879126,-217.6323949758252,8.740133507166024e-05,*,,
XEC.38,34,4,259.5799169938794,245.6528476920491,-217.30569538409821,7.447850482867021e-05,*,,
XEC.29,135,15,259.43041134330497,240.86733347941748,-207.73466695883496,6.190993972576726e-07,,*,
XEC.31,66,15,258.97691946378984,248.97691946378973,-223.95383892757945,0.0020601015526351867,*,*,
XEC.32,42,4,258.93784986000617,244.95015593635932,-215.90031187271865,3.680046783362347e-05,*,,
XEC.13,30,4,258.2271254552968,244.27333308332567,-214.54666616665133,1.8737194478851026e-05,*,,
XEK.1,88,22,258.08014966918023,239.56771166726114,-205.13542333452227,1.6957000271776144e-07,,,
XEK.5,28,22,257.04092554866173,238.52848754674264,-203.05697509348528,5.993531138035632e-08,,,
XEC.9,305,15,256.8772978117855,240.79448242994698,-207.58896485989396,5.772444519105554e-07,,*,
