,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XFJ.1,59,13,309.8846152605573,,,,*,*,*
XFJ.3,14,13,289.2652695050674,283.6288345228086,-263.25766904561715,3.959117377398232e-12,,*,
LF.7.9,20,8,259.6230709190777,256.3765452064882,-208.75309041297635,5.7663669174812416e-24,,,
LF.7.2.1,67,8,196.50641199195485,193.3502089176588,-82.70041783531758,2.451842401838942e-51,,,
LF.7.9.3,20,30,191.0916124004432,185.30373603850367,-66.60747207700734,7.863093583334242e-55,,,
PC.3,42,8,188.24940548438883,185.10824028745736,-66.21648057491473,6.470025919905256e-55,,,
LF.7.9.1,48,30,185.63010523779474,177.5469971275035,-51.093994255006976,3.353268003160056e-58,,,
PY.2,17,30,185.49814336877733,177.43608866768398,-50.87217733536795,3.0039719420283638e-58,,,
LF.7,58,8,183.10804997535348,179.93116669581988,-55.862333391639766,3.64133473785876e-57,,,
PC.3.1,27,8,180.68381528358043,177.54265008664888,-51.08530017329775,3.353268003160056e-58,,,
