,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D,2353,18,4.915453104791317,,,,*,*,*
A.D.3.6,757,20,2.3904609472331924,1.0720088817788742,19.85598223644225,0.021386401561157096,*,,
