,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
KP.2,1589,142,200.77906618146787,,,,*,*,*
KP.2.3,4440,146,195.4255091833908,190.5166954939343,-59.033390987868586,3.483109624226429e-05,*,,
XEC.2,921,136,189.78930810568292,186.1556509602122,-50.3113019204244,4.450852500419419e-07,,,
JN.1,17255,145,180.54725856179527,178.70971737366563,-35.41943474733125,2.6008828106158164e-10,,,
JN.1.4,8971,146,177.94656086666794,175.35417019908783,-28.708340398175665,9.079518076492902e-12,,,
KP.3.1.1,12013,145,177.78668981102604,175.5851056871196,-29.170211374239216,1.1427481541228845e-11,,,
KP.3.1,1957,145,168.2993775273873,167.60155401722076,-13.203108034441527,3.891428815361562e-15,,,
KS.1.1.2,252,112,166.98233747014544,160.6036128974763,0.792774205047408,3.5663108063192466e-18,,,
KP.3,769,142,158.82801138401484,158.82801138401484,4.343977231970314,6.044306574422234e-19,,*,
KP.3.3,1715,136,156.894466965307,153.27591004292222,15.44817991415556,2.3379791681038455e-21,,,
