,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.E.5,276,524,689.3413053869108,,,,*,*,*
B.D.E.4,1372,534,601.6492002301347,587.4883113383413,453.0233773233174,5.849342049409221e-45,,,
B.D.4.1.2,1305,534,309.4764134215389,297.6657913263508,1032.6684173472984,7.90148646564857e-171,,,
B.D.E.1,1124,534,196.9382481660828,183.96679897131017,1260.0664020573797,3.29933343504672e-220,,,
B.D.E.1.2,165,193,44.661094756706106,-94.28659423399475,1816.5731884679894,0.0,,,
B.D.E.1.8,76,15,13.875980975441859,-634.4705572508129,2896.9411145016256,0.0,,,
B.D.E.7,23,15,13.569231684445354,-336.30153993661355,2300.603079873227,0.0,,,
B.D.E.6,17,12,11.215876046645946,-292.0799508629105,2212.159901725821,0.0,,,
B.D.E.1.7,29,15,9.364265174586656,-548.024355695893,2724.048711391786,0.0,,,
B.D.E.1.1,68,6,6.999864652407529,-602.3663816934358,2832.7327633868717,0.0,,,
