,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
JN.1,17255,23,38.9648957055282,,,,*,*,*
JN.1.20,66,21,37.16073328685696,30.749039877598804,-7.498079755197608,0.0002705645110341627,*,,
JN.1.7.5,427,23,35.922361190840114,35.922361190840114,-17.844722381680228,0.04759631198753032,*,*,
JN.1.13.1,751,21,34.71377409174886,28.302080682490704,-2.604161364981408,2.3347982036586417e-05,*,,
LF.4,38,23,33.218853484599705,33.218853484599705,-12.43770696919941,0.0031987345516430728,*,*,
JN.1.4,8971,23,32.98462209895169,32.98462209895169,-11.969244197903379,0.002528826292229258,*,*,
KP.1.1,593,21,32.870851444306226,26.45915803504807,1.0816839299038605,3.708066411841276e-06,,,
LB.1.3.1,292,23,32.73997596409027,32.73997596409027,-11.47995192818054,0.0019793238153531967,*,*,
JN.1.4.6,167,21,31.94595674718841,25.534263337930255,2.931473324139489,1.470364836311737e-06,,,
XDY.3,16,13,27.83335295658149,7.413716568738835,39.17256686252233,1.9861365149709177e-14,,,
