,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.1.5,246,7,14.016579079704343,,,,*,*,*
A.D.5.1,539,7,8.916694724496494,7.135810407142633,17.728379185714736,0.11135856150491256,*,*,
A.D.3.7,20,11,4.742425859840296,-9.090823404410472,50.18164680882094,1.0006809757111146e-08,,,
A.D.3.1,46,11,4.742425859840296,-2.294112781441152,36.5882255628823,8.939776223683624e-06,,,
A.D.1.4,50,11,4.722223152522702,-10.357082194820684,52.71416438964137,2.8243149424591693e-09,,,
A.D.5.3,354,11,4.713844507537431,-2.325425022763448,36.650850045526894,8.675565907196943e-06,,,
A.D.5.2,543,11,4.689758422583964,-6.088339642731909,44.17667928546382,2.009921468597709e-07,,,
A.D.3.3,1219,11,4.686577776369859,-2.4409361417688213,36.881872283537646,7.733105728907695e-06,,,
A.D.1.7,89,11,4.685537675853766,-5.209383027602029,42.41876605520406,4.845719078563859e-07,,,
A.D.3.12,401,11,4.679292810100378,-2.3710842202725497,36.7421684405451,8.293819160757357e-06,,,
