,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.4.1.4,23,38,211.89061960552473,,,,*,*,*
XEC.4.1,68,38,211.51594670905195,206.1945849124145,-158.38916982482903,0.6872892787909722,*,*,
XEC.4.1.1,12,38,209.68951508592446,204.3681532892869,-154.73630657857382,0.11080315836233515,*,*,
KP.3.1.1,12013,1,209.00926861795773,140.11148459837116,-26.222969196742326,1.370215047948795e-29,,,
PT.1,10,38,204.58391748707822,193.25729899221307,-132.51459798442613,1.649563253397952e-06,,*,
KP.3.3,1715,8,188.68549632508882,151.3243690086469,-48.648738017293795,1.0171882791682166e-24,,,
XEC.4,192,8,179.7017359673896,164.26008096661067,-74.52016193322135,4.2169696044899154e-19,,,
JN.1,17255,1,179.339972234602,134.97186880240872,-15.943737604817443,8.026294591427327e-32,,,
XEC.8,592,8,174.8890141335466,160.88499409007113,-67.76998818014226,1.4429676484313545e-20,,,
KP.3.1,1957,8,166.66068581247123,128.07240400524023,-2.1448080104804603,8.088782738491285e-35,,,
