,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.4.1,218,80,4.775509203803054,,,,*,*,*
B.D.4.1.2,1305,81,2.4775573649230296,-0.4988568570149947,70.99771371402998,0.7225273536420701,*,*,
B.D.4.1.3.NmC1,0,81,2.011597056442138,-26.55072658256159,123.10145316512319,3.5114221133765118e-12,,*,
B.D.E.6,17,82,0.968514572302638,-77.34180184187154,224.6836036837431,3.073734161773285e-34,,,
B.D.4.1.1,260,82,0.968514572302638,-52.34997352182284,174.6999470436457,2.191217091199476e-23,,,
B.D.E.5,276,82,0.9648848042520513,-34.37416620039853,138.74833240079704,1.403229540863091e-15,,,
B.D.E.4,1372,82,0.9611992507262812,-20.757540122434595,111.51508024486918,1.148280765155916e-09,,,
B.D.4.1.1.NmC1,0,82,0.9204239376717283,-74.88665811941489,219.77331623882978,3.579804066201323e-33,,,
B.3,60,82,0.09304583494872531,-34.548913414445494,139.097826828891,1.1779508898282764e-15,,,
B,21,82,-0.46656995298667425,-56.63833546441625,183.27667092883252,3.003046654519794e-25,,,
