,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.2,921,134,239.0941081569145,,,,*,*,*
MC.24.1,25,140,215.4486603744602,208.6473344985646,-133.29466899712918,5.966683837194994e-14,,,
XEC.25,13,134,213.04492917351737,213.04492917351737,-142.08985834703475,4.859915815887603e-12,,*,
XEC.9,305,134,210.99261161378817,210.99261161378817,-137.98522322757634,6.256407940031372e-13,,*,
KP.3.3,1715,134,209.49565212708396,209.49565212708396,-134.99130425416791,1.395993305613108e-13,,*,
KP.2,1589,140,205.75389275083708,199.05709299105857,-114.11418598211714,4.081773902261995e-18,,,
XEC.18,165,134,205.12186968945124,205.12186968945124,-126.24373937890249,1.7572962300543313e-15,,*,
XEC.24,11,134,205.08494747447955,205.08494747447955,-126.1698949489591,1.6968547577094707e-15,,*,
XEC.36,30,134,205.0023065175771,205.0023065175771,-126.0046130351542,1.558581939801206e-15,,*,
XEC.17,13,134,204.85696184587601,204.85696184587601,-125.71392369175203,1.3482081235678224e-15,,*,
