,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
JN.1.9,576,138,24.592398836370165,,,,*,*,*
KP.2.1,47,132,17.010073292024064,1.6066446470299205,34.78671070594016,1.0416968081654537e-10,,,
JN.1,17255,138,16.5192139287186,16.519213928718596,4.961572142562808,0.00031278328106571065,*,*,
KP.2.3,4440,137,15.797610243957052,5.797610243957045,26.40477951208591,6.912047039393535e-09,,*,
JN.1.4,8971,137,15.601325155939449,5.601325155939463,26.797349688121074,5.6591054778730875e-09,,*,
KP.3.2.3,759,132,15.452379734132133,-0.04625071709682871,38.09250143419366,2.000577768187062e-11,,,
MC.30,104,132,15.421586697161445,-0.08465802034766057,38.16931604069532,1.9221339918770554e-11,,,
LP.8.1.4,191,132,14.888470108138577,-0.5736601235014511,39.1473202470029,1.1775500165829399e-11,,,
KP.3.3.1,211,131,14.63312101466012,-10.50822226082473,59.01644452164946,5.705105569666648e-16,,,
XEC.30,135,131,14.125067713398828,-10.985133241784016,59.97026648356803,3.5479198993310393e-16,,,
