,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.2.1,366,14,384.42313989046136,,,,*,*,*
A.D.5.1,539,497,11.008330901240434,-468.9813249897792,3283.9626499795586,0.0,,,
A.D.5.3,354,496,10.93423110533956,-421.5737414018557,3189.1474828037117,0.0,,,
A.D.3.3,1219,496,10.894068562219587,-360.6384801069055,3067.276960213811,5e-324,,,
A.D.3.12,401,496,9.44049826790433,-218.8532178277403,2783.7064356554806,9.972980213730354e-263,,,
A.D.3.2,47,501,5.290760586209513,-1782.709941745153,5911.419883490305,0.0,,,
A.D.1.5,246,501,5.209323295592798,-1269.149241695573,4884.298483391146,0.0,,,
A.D.3.10,53,501,5.112224177042564,-1928.9799854559578,6203.959970911916,0.0,,,
A.D.1.8,105,501,5.004742918996352,-1583.3604393499256,5512.720878699851,0.0,,,
A.D.1.2,465,501,4.924234863449135,-948.253399580022,4242.5067991600445,0.0,,,
