,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
HK.3,1830,106,174.38636371905625,,,,*,*,*
EG.5.1.1,4177,103,156.30418220231587,150.31822154072043,-76.63644308144086,3.5375557513160323e-11,,,
HK.3.1,169,103,133.59752794792664,127.61300429744902,-31.226008594898047,4.875813453932487e-21,,,
EG.5.1,2345,106,133.35683826695794,133.35683826695794,-42.71367653391587,1.516692040102652e-18,,*,
HK.3.3,31,103,130.16665657044624,124.18213291996862,-24.364265839937246,1.571250887672732e-22,,,
HK.3.14,39,103,130.08646928492558,124.10194563444797,-24.203891268895944,1.4504473786852133e-22,,,
HK.27.1,107,103,129.91901915996718,123.93449550948957,-23.86899101897913,1.2298252004980145e-22,,,
HK.2.1,16,103,129.89571429046748,123.91119063998987,-23.822381279979737,1.1994607081079466e-22,,,
HK.8,39,103,128.94173461533086,122.95721096485325,-21.914421929706492,4.615670473940507e-23,,,
HK.27,59,103,128.03071927688075,122.04619562640313,-20.092391252806266,1.8579191759178737e-23,,,
