,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XFJ.1,59,30,267.08369425523784,,,,*,*,*
XFJ.3,14,6,246.8145781433656,238.86003965254838,-211.72007930509676,5.521260628383276e-13,,,
LF.7.9,20,28,223.05300411895803,218.6110150797556,-171.22203015951118,8.862882460672575e-22,,,
LF.7.2.1,67,28,160.02666783012856,155.59971666829068,-45.199433336581365,3.825424940671472e-49,,,
JN.1.4,8971,4,159.05834482032108,120.09462303107648,25.81075393784704,1.4556404150957084e-64,,,
LF.7.9.3,20,28,158.32930590471094,153.88731686550855,-41.774633731017104,6.88437705631982e-50,,,
LF.7.9.1,48,28,152.86779874206252,148.42580970286008,-30.851619405720157,2.928308157738238e-52,,,
PY.2,17,28,152.73583687304512,148.29384783384273,-30.587695667685466,2.571334013637365e-52,,,
PC.3,42,28,151.7846991999271,147.3427101607247,-28.685420321449385,9.94440348077482e-53,,,
LF.7.1,165,28,148.98046300363407,144.55682310309987,-23.113646206199746,6.10797333449747e-54,,,
