,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D,2353,14,6.231352166014973,,,,*,*,*
A.D.NmC1,0,16,6.020415555093638,1.0351569626482129,33.929686074703575,0.005544216314992064,*,,
A.D.NmC2,0,17,5.053378854557194,-4.939802666779504,45.879605333559006,1.4090637334050257e-05,*,,
A.D.4.NmC3,0,14,4.847983942197836,4.847983942197836,26.30403211560433,0.2515785530597563,*,*,
A.3.1.1,731,13,4.690080700517482,3.005951522020476,29.988096955959048,0.03975578157622132,*,*,
A.D.3.NmC2,0,18,3.9684969552980345,-15.539056555191225,67.07811311038245,3.510824569382792e-10,,,
A.D.3,128,17,3.952292838344701,-5.4826057284606495,46.965211456921296,8.170340280170735e-06,,,
A.D.3.6,757,18,3.7320876559083485,-1.0091083098124698,38.01821661962494,0.0007173117601093122,*,,
A.D.3.NmC1,0,18,2.5783694877051846,-15.120603938672156,66.24120787734431,5.343340023121963e-10,,,
A.3.1.NmC1,0,17,0.8424933714148747,-8.044822409486263,52.08964481897253,6.316060346920342e-07,,,
