,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XBB.1.5,53081,48,53.27510696771522,,,,*,*,*
XBB.1.9.1,1695,48,37.52136978222574,18.786104113734265,134.42779177253146,6.762289309020679e-16,,*,
XBB.1.5.49,1290,47,32.415435688736565,15.704062216141919,140.59187556771616,3.107897898883697e-17,,*,
HV.1,11771,48,30.00816113384225,10.102724265016878,151.79455146996625,1.1492582874815627e-19,,*,
FL.2,401,47,27.54792095573175,-10.13341389925626,192.2668277985125,1.8633624114999342e-28,,*,
XBB.1.16.11,2744,47,26.730881693524708,-4.179536164661897,180.3590723293238,7.186558583408396e-26,,*,
XBB.1,3166,48,25.390021219091793,19.17003544168902,133.65992911662195,9.937957214265182e-16,,*,
XBB.1.9.2,985,47,24.370099768037765,6.9927535367783396,158.01449292644332,5.125801755440559e-21,,*,
FL.12,109,48,20.917219726616054,-15.852389515088062,203.70477903017613,6.141922984696727e-31,,*,
EG.5.1.13,511,48,20.535430124871656,-18.062969356387214,208.12593871277443,6.704124780230607e-32,,*,
