,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.32,42,140,256.2568385013646,,,,*,*,*
KP.3.3,1715,143,248.73106748916035,245.6530779031906,-191.30615580638118,2.4916009731503336e-05,*,,
XEC.19,59,140,247.19112872622955,247.19112872622955,-194.3822574524591,0.00011564331207140739,*,*,
XEC.39,155,140,246.65667871440792,246.65667871440792,-193.31335742881583,6.772873649085426e-05,*,*,
XEC.8,592,143,244.98973792516318,241.02528130751787,-182.05056261503574,2.430496727224476e-07,,,
XEC.9,305,143,240.93560374007808,234.76636263882114,-169.53272527764227,4.6452766536371384e-10,,,
XEC.11,16,140,240.8292042772855,240.8292042772855,-181.658408554571,1.999896943452009e-07,,*,
XEC.36,30,140,240.6136015944405,240.6136015944405,-181.227203188881,1.612999760978012e-07,,*,
XEC.17,13,140,239.42436953376057,239.42436953376057,-178.84873906752114,4.9070882622402336e-08,,*,
XEC.24,11,127,239.0536395900751,235.19457081027946,-170.38914162055892,7.140986484766822e-10,,,
