,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.E.3.NmC1,1318,63,29.96247777885421,,,,*,*,*
B.D.E.3,125,48,9.758521683419257,-70.16864004812399,274.337280096248,3.2665817172212585e-44,,,
B.D.NmC1,1726,46,1.4265564332859733,-32.54835181819879,199.0967036363976,7.116262115782652e-28,,,
