,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.18,165,39,218.4778038648872,,,,*,*,*
XEC.2,921,21,215.7812514054623,213.04063063653197,-168.08126127306394,1.5887149230888543e-05,*,,
XEC.2.3,28,39,213.45944541028598,208.17826461170338,-158.35652922340677,1.2313309419008647e-07,,*,
XEC.8,592,39,213.20047308446817,217.47862199866546,-176.95724399733092,0.0013468321494119746,*,*,
XEC.2.1,265,58,206.2982062782831,210.45012992895045,-162.9002598579009,1.191854572142826e-06,,,
XEC.33,169,39,202.5222465369156,197.21117776179062,-136.42235552358125,2.1191628231005058e-12,,*,
KP.3.3,1715,21,200.7455059632778,194.73045060099184,-131.4609012019837,1.7746553036150235e-13,,,
XEC.40,52,39,197.97013748617866,192.65012051588187,-127.30024103176373,2.217080636599634e-14,,*,
XEC.36,30,39,197.66398685898906,192.38280606040644,-126.76561212081288,1.700957455975496e-14,,*,
XEK.1,88,21,196.7586344527192,203.2929106590639,-148.58582131812778,9.307782981859767e-10,,,
