,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.4.NmC3,0,5,7.263676183050176,,,,*,*,*
A.D.3,128,5,6.678806149098965,6.678806149098966,34.642387701802065,0.5571058618121735,*,*,
A.D,2353,3,5.7714956810839935,5.610273866753896,36.77945226649221,0.19109205570546442,*,,
A.D.4.NmC2,0,5,4.00922086576568,4.009220865765679,39.981558268468646,0.03858082066337407,*,*,
A.D.3.6,757,18,3.0410905300390936,-5.542724096415884,59.08544819283177,2.7333024259646875e-06,,,
A.D.NmC1,0,5,2.970858053214719,2.970858053214719,42.05828389357056,0.01363657169728158,*,*,
A.D.3.NmC1,0,20,1.7157611848094736,-19.74823833818582,87.49647667637164,1.8515462780006643e-12,,,
A.D.NmC2,0,5,1.495251293236161,1.4952512932361601,45.00949741352768,0.0031197575141649948,*,*,
A.D.3.NmC2,0,20,0.3283142323040964,-22.499390947149095,92.99878189429819,1.1836539347782246e-13,,,
