,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.1.20,87,51,11.382694150805124,,,,*,*,*
B.1.13.NmC3,123,47,9.027277526131625,-14.560556897297383,109.12111379459476,4.320780351802755e-11,,,
B.1.13.NmC2,242,47,5.708135678332852,-14.291864321667155,108.58372864333431,5.660068660288321e-11,,,
F.2,70,62,4.580371092194343,-17.44451484009697,114.88902968019394,2.413362771833214e-12,,,
F.2.NmC1,41,64,2.541521921348138,-39.64033353910293,159.28066707820585,5.539321641443369e-22,,,
F.5,17,64,2.541521921348138,-51.644959302754735,183.28991860550946,3.386501934255622e-27,,,
F.6,33,64,2.5107502626813845,-49.028247895894694,178.0564957917894,4.6284054699627174e-26,,,
F.2.NmC2,36,64,2.4851801674147453,-52.1436276500588,184.28725530011758,2.0540172523021714e-27,,,
F.1,127,64,2.4680194593552116,-31.7979609053235,143.59592181064698,1.4071011609716057e-18,,,
F.1.NmC1,79,64,2.43844170024923,-38.172426620986606,156.34485324197323,2.409181234061482e-21,,,
