,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XBB.1.5,53081,4,108.00504927327427,,,,*,*,*
XBB.1,3166,4,105.55130953575753,105.55130953575758,-13.102619071515164,0.08586319544116675,*,*,
XBB.1.15,1352,9,104.44885207318971,91.26808791792315,15.463824164153692,5.396123060457827e-08,,,
XBB.1.18,10,9,103.49420311408781,88.63939060052557,20.721218798948854,3.889442522489434e-09,,,
XBB.1.29,10,9,103.28348208277215,96.51143419588207,4.977131608235851,1.0180870904101522e-05,*,,
XBB.1.5.65,506,9,102.56494631506067,95.7770133772811,6.445973245437813,4.8817831756353485e-06,,,
XBB.1.5.63,293,4,102.22678049933056,102.22678049933057,-6.453560998661146,0.003088715408236766,*,*,
XBB.1.18.1,84,9,100.70834291547087,85.85353040190864,26.292939196182715,2.400917437515481e-10,,,
XBB.1.5.24,611,9,99.69735048684066,86.75907532151176,24.481849356976483,5.934904458419846e-10,,,
XBB.1.5.96,225,9,99.3115962432625,92.53954835637242,12.920903287255157,1.9214798626616958e-07,,,
