,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D,2353,24,17.202434585325634,,,,*,*,*
A.D.NmC2,0,12,5.572573341427335,-24.152358274128744,126.30471654825749,1.1013444644578801e-18,,,
A.D.NmC1,0,7,3.232335012489982,-45.69215932377789,169.38431864755577,4.866537038823613e-28,,,
A.D.2.2.NmC1,0,7,2.7546064627809557,-50.229192585800845,178.4583851716017,5.194252832314168e-30,,,
A.D.3.6,757,8,1.7376145154152498,-13.429001165408401,104.8580023308168,4.9837932701181015e-14,,,
A.D.5.NmC1,0,7,1.3271223179672602,-71.65235324703477,221.30470649406953,2.5878272570995073e-39,,,
A.3.1.NmC2,0,3,0.7842629544639835,-123.41504205989106,324.8300841197821,8.544397163511467e-62,,,
A.3.1,1992,3,0.6250728530767242,-47.34186378591825,172.6837275718365,9.346179936055849e-29,,,
A.3.1.1,731,3,0.5252628294081298,-10.3643440601008,98.7286881202016,1.0682492740031783e-12,,,
A.D.2.1,76,7,0.14268255002825359,-51.130350920637795,180.2607018412756,2.1118256066406323e-30,,,
