,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
KP.3.3,1715,17,208.25591427162254,,,,*,*,*
KP.3.1,1957,15,190.99581743045246,178.43148767456904,-20.862975349138082,3.324640300332357e-16,,,
KP.3.1.1,12013,17,186.67183851615923,192.86443728736847,-49.72887457473695,6.177112504125811e-10,,*,
KP.2.3,4440,17,178.49033868657878,173.62299467989516,-11.245989359790315,2.7224485399760526e-18,,*,
KP.3,769,17,157.24859792388287,152.32839151385977,31.34321697228046,1.5369462770755351e-27,,*,
MC.24.1,25,17,155.72353420399423,150.86567853853686,34.26864292292629,3.551544587151762e-28,,*,
XEC.2,921,57,153.3281096614921,147.58250598791037,40.83498802417927,1.3363843178748295e-29,,,
MC.8.1,174,48,152.77133507240168,125.12029499637828,85.75941000724345,2.341562933637011e-39,,,
PG.3,31,48,152.65179133103356,122.56778317127656,90.86443365744688,1.8283313490492594e-40,,,
KP.2,1589,17,150.26219444939625,145.35254997138836,45.29490005722329,1.4369930775917503e-30,,*,
