,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XFJ.1,59,138,307.5544721862411,,,,*,*,*
XFJ.3,14,138,302.3786063672751,310.0375604587063,-294.0751209174126,0.0063139109028044205,*,*,
LF.7.9,20,138,262.3408789238454,269.83731408577887,-213.67462817155774,2.1851879865496517e-20,,*,
LF.7.2.1,67,138,200.69707019612167,208.1216235817141,-90.24324716342818,3.443537791647246e-47,,*,
PC.3,42,146,192.77754279330412,190.8909564269348,-55.781912853869585,1.1326896454181141e-54,,,
LF.7,58,138,187.13658237875697,194.68633717822325,-63.37267435644651,5.038003782300149e-53,,*,
PC.4,10,138,185.9581005203071,193.51169409608056,-61.02338819216112,1.5558311877143213e-53,,*,
PC.3.1,27,138,183.58108893746436,191.16308198775948,-56.326163975518966,1.4912206632978643e-54,,*,
LF.7.1,165,146,179.52056455738236,178.98423554112756,-31.96847108225512,7.653060090175739e-60,,,
LF.7.9.1,48,138,170.95085841942864,178.50174772467244,-31.003495449344882,4.7119676441898996e-60,,*,
