,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.5.NmC1,425,24,30.44116194602386,,,,*,*,*
A.3,202,40,1.0199048528833075,-83.8293544835913,237.6587089671826,4.121961674909493e-45,,,
A.2.1.1,31,40,0.027446403853784274,-145.46557658809743,360.93115317619487,7.036611234693038e-72,,,
