,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
LF.7.1.8,44,141,10.29276934778811,,,,*,*,*
XEC.3,29,141,10.039505489384656,10.039505489384656,-10.079010978769311,0.774916497961081,*,*,
XBF.7.1,13,140,9.792450717063616,-0.20754928293646024,10.41509856587292,2.739911073565567e-05,*,*,
XFG.2,500,141,9.590088493747302,9.590088493747308,-9.180176987494615,0.49410857425614163,*,*,
MC.23,64,141,9.247918236011458,9.247918236011458,-8.495836472022916,0.3516918193780669,*,*,
JN.1.29,69,141,9.17269481477387,9.17269481477387,-8.34538962954774,0.32627979462303947,*,*,
KP.3.3.3,288,141,7.743840839235176,7.743840839235183,-5.487681678470366,0.07808166600115317,*,*,
AY.34.2,258,139,6.420270647338384,-15.653219642097511,41.30643928419502,5.3710376240148315e-12,,,
KP.2.2,1334,141,6.210864092895562,6.210864092895559,-2.4217281857911175,0.016823139315963402,*,*,
BA.2.75.4,36,140,6.208931778607507,-3.7910682213925693,17.58213644278514,7.637693433292366e-07,,*,
