,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
MC.24.1,25,43,181.00152008018807,,,,*,*,*
MC.1,932,49,172.18792660076375,146.5378210623073,-65.0756421246146,1.1089748421393543e-11,,,
KP.3.3,1715,43,169.06803388355064,159.83203786222455,-91.6640757244491,6.556851660587022e-06,,*,
JN.1.4,8971,4,167.85241292908808,142.85819570308365,-57.716391406167304,2.7971644536181015e-13,,,
MC.19,221,51,165.6584700771585,133.6349758979624,-39.26995179592478,2.756458161750292e-17,,,
KP.2,1589,43,165.1016001795879,155.86618741870402,-83.73237483740803,1.243706023602872e-07,,*,
KS.1.1.2,252,2,164.87202222809103,130.08585845193898,-32.17171690387795,7.917826741826402e-19,,,
MC.11,393,49,164.11441465523464,131.0151602429746,-34.030320485949176,2.0067804543947087e-18,,,
KP.3,769,49,163.56122341353387,148.13252531025555,-68.26505062051109,5.465392954764091e-11,,,
MC.13,807,49,163.13541060579513,137.45460821111115,-46.9092164222223,1.2570609223616322e-15,,,
