,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
BE.5,231,148,7.8359083821963065,,,,*,*,*
JN.1.13.1,751,144,7.032025369334878,1.769228533073403,4.461542933853194,0.002322758014529963,*,,
KP.1.1.3,979,144,6.892652782880692,1.6329218641062964,4.734156271787407,0.002029430636295734,*,,
JN.1.2,650,144,6.563489075752683,1.305311178047987,5.389377643904027,0.0014590058497868598,*,,
LB.1.3,778,144,6.281969035261178,1.0230323768056202,5.95393524638876,0.0011026928999577018,*,,
LP.8.1.1,2345,144,4.777156041255165,-0.4856407950063094,8.97128159001262,0.0002435958642256188,*,,
JN.1,17255,144,4.055319030534478,-1.20655042741331,10.41310085482662,0.00011857083645433903,*,,
KP.3.1.1,12013,144,3.9733612690167606,-1.2891858273902517,10.578371654780504,0.00010890876985506645,*,,
JN.1.4,8971,144,3.963317139528499,-1.2966908056868311,10.593381611373662,0.00010836558509931504,*,,
XFG.3.1,87,144,2.3652934473238916,-2.897503388937583,13.795006777875166,2.1769514158188265e-05,*,,
