,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
BF.3,355,33,60.42536905982834,,,,*,*,*
BF.3.1,23,33,59.03602115995337,59.03602115995338,-10.072042319906757,0.24907530463166827,*,*,
BF.28,2891,33,41.13635500513257,41.13635500513256,25.727289989734885,4.192368450768115e-09,,*,
BA.5.2.1,73935,33,40.604504544584316,40.60450454458432,26.790990910831354,2.4676489048448567e-09,,*,
BF.26,4179,31,36.5970635061746,35.280335852498254,37.43932829500349,1.2013381048664434e-11,,,
BA.5.2.6,3344,24,34.16478569082052,21.880225539795017,64.23954892040996,1.8202003562817305e-17,,,
BF.5,7920,33,33.27259346115824,33.27259346115824,41.454813077683525,1.6177254443159347e-12,,*,
BF.10,8612,31,32.31825872638051,31.575558402425493,44.848883195149014,2.955317851174111e-13,,,
BF.7,11554,31,32.315931196505,29.080409583464952,49.839180833070095,2.4380323545654108e-14,,,
BA.5,6418,33,31.941065820599228,31.94106582059924,44.11786835880152,4.2571767631497584e-13,,*,
