,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
F.3,76,4,45.65878617782437,,,,*,*,*
B.1.20.NmC1,92,48,13.303056473667464,-21.218916065523235,240.43783213104646,9.002954397174899e-30,,,
F.1,127,48,5.727609465128669,-63.469483192797234,324.9389663855945,4.0312820975540476e-48,,,
F.2,70,50,2.7923529374990657,-77.55594817820923,353.11189635641847,3.078969680423735e-54,,,
F.6,33,61,2.419321988381419,-100.37652706314287,398.75305412628575,3.782729926018026e-64,,,
F.2.NmC1,41,61,2.3885503297146653,-92.61061011014021,383.22122022028043,8.914602589940786e-61,,,
F.5,17,61,2.3885503297146653,-67.84038249366165,333.6807649873233,5.100071961364906e-50,,,
B.1.20,87,61,2.3772631425595154,-74.7806989411727,347.56139788234543,4.938244623524971e-53,,,
F.1.NmC1,79,61,2.3367549698424317,-100.42204225360888,398.84408450721776,3.616280283727987e-64,,,
F.2.NmC2,36,61,2.3322085757812725,-105.52291714970289,409.0458342994058,2.193758181331605e-66,,,
