,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
BA.2,443141,8,54.13934627680382,,,,*,*,*
BA.2.23,10016,24,43.091304137070296,35.90388000528122,72.19223998943755,1.2040378026605902e-08,,,
BA.2.1,9083,24,43.07084976780175,32.814713409644455,78.37057318071109,5.478607319810273e-10,,,
BA.2.26,600,24,43.00817154494775,28.815913238631676,86.36817352273664,1.0034419328282077e-11,,,
BA.2.10,14971,24,42.95840757559179,32.609371809310986,78.78125638137803,4.4631327507553787e-10,,,
BA.2.31,469,24,42.92807704302781,28.653314605590236,86.69337078881952,8.550768106478103e-12,,,
BA.2.29,105,24,42.6719724918388,35.476503593733995,73.04699281253201,7.832375410213921e-09,,,
BA.2.63,58,24,42.66146126412653,27.15747544791383,89.68504910417235,1.9079342569905453e-12,,,
BA.2.19,147,24,42.38603415459027,17.675093215918725,108.64981356816256,1.4569737169648128e-16,,,
BA.2.27,24,24,42.38371200064551,35.207382004573006,73.58523599085399,5.9790747801054865e-09,,,
