,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.4.NmC1,0,61,33.67340141668186,,,,*,*,*
A.D.2.2.1,40,68,23.101915948024555,13.873287244936039,126.25342551012793,2.517498719438287e-09,,,
A.D.4.NmC3,0,56,22.838000651169722,20.566174175176993,112.867651649646,2.0248802397881886e-06,,,
A.D.3.NmC2,0,17,14.573084704616281,-57.307765222411795,268.6155304448236,3.05996573981226e-40,,,
