,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.14,193,6,240.29538233347682,,,,*,*,*
XEC.4,192,6,239.72709219204717,229.72709219204714,-153.45418438409428,0.5655254386995329,*,*,
XEC.9,305,6,234.49144581859255,224.4914458185924,-142.98289163718482,0.0030124547530879387,*,*,
XEC.33,169,6,232.63294626105147,222.63294626105136,-139.26589252210272,0.00047130741079576705,*,*,
XEC.2,921,15,230.3786866415506,206.57624497437808,-107.15248994875617,4.994993061120584e-11,,,
XEC.17,13,6,227.1017075875131,217.101707587513,-128.203415175026,1.8598773746872049e-06,,*,
XEC.2.2,273,15,226.75456973557397,194.75434744273193,-83.50869488546385,3.674295772989613e-16,,,
XEC.15,127,6,226.03257080774767,216.03257080774753,-126.06514161549507,6.41151537506011e-07,,*,
XEC.2.1,265,36,225.45338338180392,196.76584837530635,-87.5316967506127,2.742243538173491e-15,,,
KP.3.3,1715,4,224.48170033569906,220.8809351031575,-135.761870206315,8.149246467234441e-05,*,,
