,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.4,192,17,261.3857743249873,,,,*,*,*
XEC.6,45,2,259.68371066524367,259.4233356470633,-226.84667129412662,1.5612871199509804e-06,,,
XEC.31,66,17,249.41453708574795,260.8381020468674,-229.67620409373478,6.427017298776619e-06,,*,
XEC.15,127,2,247.77108008617984,248.55613484419464,-205.1122696883893,2.9696260118047395e-11,,,
XEC.24,11,17,247.3542855983156,258.82365297582743,-225.64730595165486,8.568525387128329e-07,,*,
XEC.29,135,15,247.15560874550707,252.45528853424165,-212.9105770684833,1.4670679791064095e-09,,,
XEC.2.2,273,21,245.92455327546128,240.9264081890882,-189.85281637817639,1.4422311178430227e-14,,,
XEC.2,921,6,243.17913695077783,235.57988743839482,-179.15977487678964,6.882256521169315e-17,,,
XEC.8,592,17,242.12163268839552,253.4690420697117,-214.93808413942338,4.04817368300902e-09,,*,
XEC.2.1,265,17,241.98307476085756,237.0933165281574,-182.1866330563148,3.1310283217778915e-16,,*,
