,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
LF.7,58,6,325.99319308124484,,,,*,*,*
XFG.3,480,6,325.96679300782154,315.9667930078213,-293.9335860156426,0.970445533548507,*,*,
XFG.2,500,5,321.5855520703565,314.0469220417836,-290.0938440835672,0.14227407158651115,*,*,
XFG.3.1,87,6,292.15789818659084,282.1578981865907,-226.31579637318146,2.0213718102620663e-15,,*,
XFG.1,14,6,277.21144946180584,267.2114494618058,-196.42289892361157,6.500454164153924e-22,,*,
LF.7.1,165,12,235.05474517196188,224.43026212653342,-110.86052425306684,1.7132698194669795e-40,,,
LF.7.1.8,44,12,228.01444492543777,217.40831101867738,-96.81662203735476,1.5313642407681914e-43,,,
LF.7.7.1,188,12,226.1685868910895,218.09124862695816,-98.18249725391632,3.0227257747863394e-43,,,
LF.7.6,15,12,212.84063226963212,202.23449836287176,-66.46899672574352,3.9324185735226955e-50,,,
LF.7.3,54,12,209.60428927870174,198.9223048250894,-59.844609650178825,1.42880687476808e-51,,,
