,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XFG.3,480,11,316.2280881138091,,,,*,*,*
LF.7,58,11,304.2485052542121,307.21411201920165,-274.4282240384033,6.524149226499378e-06,,*,
XFG.2,500,11,299.421298301753,302.4131484260876,-264.82629685217523,5.369209784414895e-08,,*,
XFG.3.1,87,11,272.3342526762985,275.20851798386326,-210.41703596772652,8.221082240918747e-20,,*,
XFG.1,14,11,255.17786148281735,258.2139698158329,-176.42793963166582,3.420536844525742e-27,,*,
LF.7.1,165,12,222.56603839122943,215.5532531738147,-91.10650634762942,1.0164632345163487e-45,,*,
LF.7.7.1,188,12,218.98655562237695,211.95787947263193,-83.91575894526386,2.7912774843122037e-47,,*,
LF.7.1.8,44,12,215.72126648223707,208.68786528139287,-77.37573056278575,1.060864841540867e-48,,*,
LF.7.6,15,12,200.48711207116474,193.5232204041801,-47.04644080836022,2.7515932696023225e-55,,*,
LF.7.3,54,12,197.04004804891866,190.0003058350821,-40.000611670164176,8.103939493445923e-57,,*,
