,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.5.NmC1,0,30,21.502811603861403,,,,*,*,*
A.D.2.2.NmC1,0,33,20.45474264317597,17.27674981824576,85.44650036350848,43357922.45122538,*,,
A.D.NmC1,0,13,8.08286605997566,-229.34997386120574,578.6999477224115,3.3821422124649547e-100,,,
A.D.NmC2,0,13,5.915373303987054,-212.0310208779873,544.0620417559746,1.125051210935877e-92,,,
A.D,2353,13,3.9347270935070116,-186.48417872653016,492.9683574530603,1.397091439775718e-81,,,
A.D.2.1,76,8,1.175627993739663,-24.64291140019042,169.28582280038086,2.70049752062807e-11,,,
A.3.1.NmC2,0,3,0.7842629544639835,-258.7216741842557,637.4433483685114,5.942414357752381e-113,,,
A.3.1,1992,3,0.6250728530767242,-94.14568879959461,308.2913775991892,1.7700164011971134e-41,,,
A.3.1.1,731,3,0.5252628294081298,-49.296678229091185,218.59335645818237,5.322121733166705e-22,,,
A.D.3.6,757,3,0.5207514923468091,-162.88864530923522,445.77729061847043,2.4683294914386967e-71,,,
