,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.1,334,4,7.065535958735148,,,,*,*,*
B.D,150,7,4.938933514399831,-5.6655721599534665,37.33114431990693,2.960951170092142e-06,,,
B.D.NmC1,1726,1,3.271212166768927,2.134417754082032,21.731164491835937,0.0072265032813764556,*,,
B.D.4,1413,7,3.0598399820154385,2.001510495617083,21.996979008765834,0.006313910902804404,*,,
