,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.1,334,29,31.477187131821303,,,,*,*,*
B.D.NmC1,0,11,1.1100229896688147,-35.49561139965916,172.99122279931834,8.228080783152843e-30,,,
