,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
BQ.1.1.7,1146,5,7.593118460407937,,,,*,*,*
BF.7.24,444,4,5.257855804437748,-4.742144195562252,23.484288391124505,4.395189106973557e-06,,*,
BQ.1.11,1938,4,4.65552908282066,-5.34447091717934,24.68894183435868,2.4001003715636804e-06,,*,
JN.1.22,516,4,4.257580083402729,-5.742419916597271,25.484839833194542,1.6168997125162426e-06,,*,
BA.2.86.1,1343,4,4.060344763233047,-5.939655236766953,25.879310473533906,1.3238055192799966e-06,,*,
AY.43.9,285,3,3.7445297656000927,-16.25547023439991,46.51094046879982,4.3860805844498973e-11,,,
XBB.1.5.21,611,4,3.730620776188422,-6.269379223811578,26.538758447623156,9.517152062585649e-07,,*,
XFG.3,480,4,3.7204974683404215,-6.2795025316595785,26.559005063319155,9.422454817328475e-07,,*,
BQ.1,15159,4,3.5421651668783576,-6.457834833121643,26.915669666243286,7.870295827283102e-07,,*,
BA.2.8,4985,4,2.995111401344325,-7.0048885986556755,28.00977719731135,4.563526367903986e-07,,*,
