,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.18,165,131,271.68883287066353,,,,*,*,*
XEC.8,592,141,268.3176155808601,265.14698179132046,-256.2939635826409,0.0014372840825757653,*,,
XEC.30,135,138,263.28883964466604,262.72506513247515,-251.4501302649503,0.0001278056253712652,*,,
XEC.24,11,131,260.78845164845006,260.78845164845006,-247.57690329690013,1.845823399578072e-05,*,*,
XEC.36,30,138,260.61360159444064,260.004364708173,-246.008729416346,8.41916418564496e-06,,,
XEC.2,921,141,260.55375041084767,257.8336570918879,-241.66731418377583,9.612801030980033e-07,,,
XEC.17,13,138,259.4243695337607,258.8151326474931,-243.6302652949862,2.5612887709420388e-06,,,
XEC.32,42,138,256.18127379056386,255.57203690429628,-237.14407380859257,9.980974630804646e-08,,,
MC.24.1,25,131,256.0959607004183,256.0959607004183,-238.19192140083658,1.6872426880091046e-07,,*,
XEC.4,192,138,255.59188539173726,255.00892385864867,-236.01784771729734,5.701223175160761e-08,,,
