,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.2.2.1,46,6,16.305366574675492,,,,*,*,*
XEC.33,169,6,13.283043399064594,13.283043399064594,-10.566086798129188,0.04880121836201298,*,*,
KP.2.3.8,103,6,12.992899411277413,12.992899411277413,-9.985798822554827,0.036516173753740416,*,*,
JN.1,17255,8,11.613197937758347,8.214080187112213,-0.42816037422442577,0.0003065897571331437,*,,
JN.1.8.1,1498,7,10.262359540157384,9.645171712297133,-3.2903434245942655,0.0012811463703842113,*,*,
LF.7.9.3,20,3,7.11141984375397,1.8256733523047355,12.348653295390529,5.145361611911212e-07,,,
XFB.3,56,3,6.955858394823694,1.670111903374459,12.659776193251082,4.406565778082316e-07,,,
NY.12.1,17,3,6.912386852233509,-4.824273598141344,25.64854719628269,6.658211666428508e-10,,,
XEL.5,19,3,6.879637246104637,1.5938907546554018,12.812218490689197,4.0881626976941757e-07,,,
MC.13.2.4,37,3,6.742160347324693,-6.37916591348953,28.75833182697906,1.4061436113259439e-10,,,
