,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.3.4,27,696,1068.4621632553153,,,,*,*,*
A.D.3.3,1219,696,753.5349540218406,748.5944971970993,456.8110056058015,1.689035642259723e-137,,*,
A.D.3.12,401,694,629.205585453286,616.1358049633437,721.7283900733125,5.023330368907614e-195,,,
A.D.3.8,102,696,517.6029688121849,512.6379415930767,928.7241168138466,5.671322402900278e-240,,*,
A.D.5.1,539,696,437.62346729599864,432.4480066416919,1089.1039867166162,8.464666128171181e-275,,*,
A.D.5.3,354,696,419.48225923818336,416.1968177674879,1121.6063644650242,7.381642865361672e-282,,*,
A.D.3.1,46,681,301.6608419149746,274.74538853274527,1404.5092229345096,0.0,,,
A.D.3.2,47,676,198.66030231685227,148.19014583599352,1657.619708328013,0.0,,,
A.D.3.7,20,673,163.10574666773798,91.1341016263365,1771.731796747327,0.0,,,
A.D.3.10,53,130,140.41974500255898,90.3859138587083,1773.2281722825833,0.0,,,
