,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.2,921,17,240.72899432317897,,,,*,*,*
XEC.18,165,17,235.47984182198255,235.47984182198257,-194.95968364396515,0.005247518399181385,*,*,
XEC.9,305,1,234.8876990996187,222.98300282898927,-169.96600565797854,1.965370434722305e-08,,,
XEC.8,592,17,233.87525658243527,233.87525658243524,-191.75051316487048,0.0010541716355947975,*,*,
XEC.24,11,17,233.20152829973787,233.20152829973773,-190.40305659947546,0.0005367382566854543,*,*,
KP.3.3,1715,1,232.9684789955705,227.2775040739095,-178.55500814781902,1.4412496618296644e-06,,,
XEC.19,59,17,230.22729624244,230.22729624243988,-184.45459248487975,2.739911073565538e-05,*,*,
XEC.29,135,17,230.10498698922825,230.10498698922822,-184.20997397845645,2.430083125932946e-05,*,*,
XEC.32,42,17,226.48888666061723,226.48888666061708,-176.97777332123417,6.541036577238445e-07,,*,
XEC.4,192,17,225.81369825814986,225.81369825814986,-175.6273965162997,3.330410770729791e-07,,*,
