,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
MC.24.1,25,41,206.62001962383954,,,,*,*,*
KP.2,1589,19,204.47433017823622,180.6183630281633,-137.23672605632657,5.109089028063325e-12,,,
MR.2,14,41,191.2544804359035,186.75680752467738,-149.51361504935477,2.359066139079869e-09,,*,
XEC.2,921,31,189.4607165781139,184.79325023885613,-145.58650047771226,3.3229433119909875e-10,,,
XEK.5,28,41,187.08233085797116,187.08233085797113,-150.16466171594226,3.2650198323820372e-09,,*,
KP.3.1,1957,41,186.65057442750128,182.16369021583472,-140.32738043166944,2.395126440349038e-11,,*,
XEC.2.2,273,41,185.87471064613771,185.87471064613757,-147.74942129227514,9.785003220169789e-10,,*,
XEK.1,88,41,185.63664832870165,185.6366483287016,-147.2732966574032,7.697156153611538e-10,,*,
XEC.9,305,41,184.65579602438387,184.6557960243838,-145.31159204876758,2.8888281340427463e-10,,*,
KP.2.3,4440,1,184.5459008226372,155.37907833314802,-86.75815666629603,5.581497663531001e-23,,,
