,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.4.NmC3,1653,4,40.630365907914694,,,,*,*,*
A.D.4.NmC2,848,14,27.306365909311985,17.075628015522128,117.84874396895574,5.891060444296755e-11,,,
A.D.3,128,20,22.907819011708735,-101.85826724928111,355.7165344985622,1.3103257437201645e-62,,,
A.D.NmC1,515,43,13.348729019139494,-238.0401389599513,628.0802779199025,9.444016300833016e-122,,,
A.D.NmC2,637,42,12.949644326820998,-193.60028968822783,539.2005793764556,1.8845319456883363e-102,,,
A.D,2353,43,8.711850015864528,-315.4820627166562,782.9641254333123,2.204916002518004e-155,,,
A.D.3.NmC2,401,57,3.9684969552980345,-21.62980527811268,195.25961055622537,9.137461428477008e-28,,,
A.D.3.6,757,57,3.7320876559083485,-357.51856386957667,867.0371277391533,1.2180132990275488e-173,,,
A.D.3.NmC1,397,57,2.5783694877051846,-35.9963468483821,223.9926936967642,5.274548914135014e-34,,,
A.3.1.NmC1,266,56,0.8424933714148747,-417.8552689423142,987.7105378846284,7.629471667595132e-200,,,
