,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
EG.5.1.3,2322,5,165.7737381403626,,,,*,*,*
JG.4,61,5,151.8777818679913,151.87778186799147,-73.75556373598295,9.235877711238254e-07,,*,
EG.5.1.6,1581,5,147.0675769463982,147.06757694639813,-64.13515389279627,7.525263577609886e-09,,*,
EG.5.1,2345,5,146.9839831861902,146.98398318619033,-63.96796637238066,6.912047039393535e-09,,*,
JG.2,72,5,145.0648907759113,145.06489077591152,-60.129781551823044,1.0133542185475687e-09,,*,
JG.1,39,5,144.61384713382918,144.61384713382932,-59.22769426765865,6.461431773106108e-10,,*,
EG.5.1.1,4177,2,140.0792567568089,139.15913003747028,-48.318260074940554,2.762182466347166e-12,,,
JG.3,1482,5,136.49051993098033,136.49051993098038,-42.98103986196077,1.9128728250499862e-13,,*,
EG.5.1.15,163,5,135.92678369036565,128.8469776922397,-27.69395538447941,9.15176338964238e-17,,*,
HK.3,1830,5,132.81051227195678,132.81051227195678,-35.62102454391356,4.824834312922563e-15,,*,
