,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.E.5,276,539,756.0838039729402,,,,*,*,*
B.D.E.4,1372,546,439.5170428811495,422.13983577860495,801.7203284427901,7.315597189174539e-147,,,
B.D.4.1.2,1305,537,249.81379412352962,229.5431915990667,1186.9136168018667,1.6645775851477169e-230,,,
B.D.E.1,1124,537,154.4496462041491,137.51618981930244,1370.9676203613951,1.7913600008731601e-270,,,
B.D.E.1.2,165,188,50.55008308968157,-62.65477735913652,1771.309554718273,0.0,,,
B.D.E.6,17,14,22.72300824276425,-382.2734391353764,2410.546878270753,0.0,,,
B.D.E.1.8,76,15,4.102923603189367,-642.9524395699401,2931.90487913988,0.0,,,
B.D.E.7,23,15,3.967490804083832,-427.39102221521875,2500.7820444304375,0.0,,,
B.D.E.1.1,68,8,0.0015332310118418846,-642.3335552757836,2930.667110551567,0.0,,,
B.D.E.1.7,29,15,-0.3396274173959084,-582.4701464804933,2810.940292960987,0.0,,,
