,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.1.NmC2,0,1435,170.37538985614415,,,,*,*,*
A.1.NmC1,0,1428,164.06700774028928,153.17440240757324,2597.6511951848533,3.3894943261967675e-08,,,
