,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEC.2,921,15,260.4837766521221,,,,*,*,*
XEC.30,135,15,247.27075489955953,237.27075489955948,-202.54150979911896,1.8230493351816565e-06,,*,
XEC.9,305,15,244.29746460562666,234.29746460562657,-196.59492921125315,9.306199062400369e-08,,*,
XEK.5,28,25,244.13931926632767,229.5531733452709,-187.10634669054178,8.132358093790052e-10,,,
XEC.2.2,273,25,243.474717303826,227.6666029486948,-183.33320589738958,1.2285700473339633e-10,,,
XEC.13,30,15,242.1019423091972,232.10194230919714,-192.20388461839428,1.0363249406672638e-08,,*,
XEC.8,592,15,238.6258672372679,228.62586723726778,-185.25173447453557,3.208652059975365e-10,,*,
XEC.39,155,15,237.27810396740506,227.27810396740506,-182.55620793481012,8.359812703302914e-11,,*,
XEC.31,66,5,235.9781420995357,222.89181628539072,-173.78363257078144,1.0366777366728235e-12,,,
XEC.29,135,15,233.27867115735316,223.27867115735305,-174.5573423147061,1.5311531065114888e-12,,*,
