,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.2,1269,6,13.214339273875957,,,,*,*,*
B.D.E.3.NmC1,0,15,5.975052794858729,-0.7400057554593236,47.480011510918644,8.698022064965432e-07,,,
B.D.E.3,125,17,3.6641375081687766,-15.722674587456375,77.44534917491275,2.700957146576775e-13,,,
B.D.E.2,853,21,2.2927869424586587,-7.883520736153651,61.7670414723073,6.860984399693441e-10,,,
B.D.4.1,218,18,1.8222792196162907,-9.29653032285339,64.59306064570679,1.67506325700567e-10,,,
