,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
XEK.1,88,140,218.70814357278573,,,,*,*,*
XEK.5,28,140,197.93458875884446,198.14708856290136,-60.29417712580272,9.077973001216442e-10,,*,
XEK.6,23,140,185.44832119836954,185.31408044559043,-34.62816089118087,2.432151836461625e-15,,*,
XEK.1.2,33,140,176.4823092280374,176.65388500196352,-17.307770003927033,4.2169696044898856e-19,,*,
KP.2.3,4440,140,170.44072138573424,172.92029512557207,-9.840590251144135,1.006724367596936e-20,,*,
KP.3.3,1715,140,170.06737535716002,182.55521175663554,-29.110423513271087,1.5393519064880427e-16,,*,
KP.3.1.1,12013,140,168.159935408581,175.3569064699668,-14.713812939933575,1.1492582874815627e-19,,*,
XEK.2,67,140,166.9167842393014,167.17161294380543,1.6567741123891437,3.204182984565867e-23,,*,
JN.1,17255,140,157.01207052128788,155.76333866590937,24.473322668181254,3.5693467784779365e-28,,*,
KP.3.1,1957,140,155.84868083880056,160.69231248261434,14.615375034771318,4.9146100802368403e-26,,*,
