,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.3,128,12,20.17160245752739,,,,*,*,*
A.D.4.NmC3,1653,1,15.061372321195382,6.183942906461529,103.63211418707694,8.440956663652067e-07,,,
A.D.4.NmC2,848,4,8.974447301939538,3.689326879316707,108.62134624136658,6.963489711027956e-08,,,
A.D.4.NmC1,2189,4,6.860000008552504,3.6208912821648718,108.75821743567026,6.492714771541121e-08,,,
A.D,2353,38,4.731779847012207,-138.60050106366103,393.20100212732206,1.114461598051347e-69,,,
A.D.3.6,757,45,2.8599482440747193,-162.50681934095732,441.01363868191464,4.626531445579306e-80,,,
A.D.NmC2,637,47,2.0308974611657358,-89.48702054214475,294.9740410842895,2.3847265500839558e-48,,,
A.D.NmC1,515,47,1.9771292839043746,-89.00934780681688,294.0186956136338,3.834674149656379e-48,,,
A.D.3.NmC2,401,47,1.7908366293282918,-20.07916739362793,156.15833478725585,3.3086216207858244e-18,,,
A.D.3.NmC1,397,47,1.0684448744203514,-19.441631708898623,154.88326341779725,6.2747376406752776e-18,,,
