,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
B.D.4.NmC1,1212,24,7.967262803054711,,,,*,*,*
B.D.E.2,853,12,2.2682346214363287,-21.460970120179883,94.92194024035976,1.6629717437277835e-13,,,
B.D.4,1413,19,1.6363909542326005,-5.512253475769024,63.024506951538044,1.4056650808899562e-06,,,
