,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
BA.2,443141,10,54.10035773447348,,,,*,*,*
BA.2.3,27007,10,50.73280968561397,35.912210780921065,74.17557843815787,3.0669412945635444e-08,,*,
BA.2.9,75328,10,47.96179026330093,46.1346130022711,53.730773995457795,0.0008459925538436808,*,*,
BA.2.23,10016,21,46.00425048090017,35.90388000528122,74.19223998943755,3.051644861042101e-08,,,
BA.2.1,9083,21,45.98418525592724,32.814713409644455,80.37057318071109,1.388558053262349e-09,,,
BA.2.26,600,21,45.91994907781687,28.815913238631676,88.36817352273664,2.5432327879596905e-11,,,
BA.2.31,469,21,45.84152263299762,28.653314605590236,88.69337078881952,2.1672000241550793e-11,,,
BA.2.29,105,21,45.58541808180861,35.476503593733995,75.04699281253201,1.9851227359735584e-08,,,
BA.2.27,24,21,45.29715759061532,35.207382004573,75.585235990854,1.5154019903840807e-08,,,
BA.2.5,752,22,44.94339344673089,34.83255962810796,76.33488074378408,1.0467401794744658e-08,,,
