,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.1,3213,102,2.2978896707957412,,,,*,*,*
A.1.NmC7,1060,109,2.100750253623114,-9.948509687352814,147.89701937470562,2.706105612412542e-06,,,
A.1.NmC4,1744,103,1.1816416352388024,-0.07742362832121708,128.15484725664243,0.05260205981627381,*,*,
A.1.NmC14,72,131,0.7786545592948979,-19.357386658993597,166.71477331798718,2.2274355138676214e-10,,,
A.1.NmC9,215,124,0.7387050286037269,-40.99217380060487,209.98434760120972,8.950432542419491e-20,,,
A.1.NmC3,406,131,0.6004424809015063,-56.5846799788532,241.1693599577064,1.5101551861716026e-26,,,
A.1.NmC10,95,131,0.6002822598461499,-73.44722355086492,274.89444710172984,7.191452455250302e-34,,,
A.1.NmC2,1989,131,0.5805881730862019,-51.149089780450915,230.29817956090181,3.4626778397567575e-24,,,
A.1.NmC1,1279,131,0.5064232833284592,-26.35797562850637,180.71595125701273,2.0210278303743682e-13,,,
A.1.NmC11,114,131,0.43879478995503796,-51.928020005423306,231.8560400108466,1.5873123369578814e-24,,,
