,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.4.NmC1,2189,36,5.967200692225408,,,,*,*,*
A.D.NmC2,637,34,0.0,-30.525494149490143,69.05098829898029,1.4210009077205466e-16,,,
A.D.1.2,465,34,0.0,-30.0,68.0,2.402143558010915e-16,,,
A.D.2.2,545,34,0.0,-30.0,68.0,2.402143558010915e-16,,,
A.D.2.1,76,34,0.0,-30.0,68.0,2.402143558010915e-16,,,
A.D.2,2386,34,0.0,-30.0,68.0,2.402143558010915e-16,,,
A.D.1.9,133,34,0.0,-30.0,68.0,2.402143558010915e-16,,,
A.D.1.8,105,34,0.0,-30.0,68.0,2.402143558010915e-16,,,
A.D.1.7,89,34,0.0,-30.0,68.0,2.402143558010915e-16,,,
A.D.1.6,77,34,0.0,-30.0,68.0,2.402143558010915e-16,,,
